UNITID,CAMPUSID,PCINSTNM,PCADDR,PCCITY,PCSTABBR,PCZIP,PCFIPS,PCOBEREG,PCCHFNM,PCCHFTITLE,PCGENTELE,PCEIN,PCDUNS,PCOPEID,PCOPEFLAG,OLDUNITID,PCWEBADDR,PCADMINURL,PCFAIDURL,PCAPPLURL,PCNPRICURL,PCVETURL,PCATHURL,PCDISAURL,PCSECTOR,PCICLEVEL,PCCONTROL,PCHLOFFER,PCUGOFFER,PCGROFFER,PCHDEGOFR1,PCDEGGRANT,PCHBCU,PCTRIBAL,PCLOCALE,PCOPENPUBL,PCACT,PCCYACTIVE,PCPOSTSEC,PCPSEFLAG,PCPSET4FLG,PCCBSA,PCCBSATYPE,PCCSA,PCNECTA,PCCOUNTYCD,PCCOUNTYNM,PCCNGDSTCD,PCLONGITUD,PCLATITUDE,PCLEVEL1,PCLEVEL1A,PCLEVEL1B,PCLEVEL2,PCLEVEL3,PCLEVEL4,PCLEVEL5,PCLEVEL6,PCLEVEL7,PCLEVEL8,PCLEVEL17,PCLEVEL18,PCLEVEL19,PCFT_FTUG,PCALLONCAM,PCAPPLFEEU,PCROOM,PCCHG1AT0,PCCHG1AF0,PCCHG1AY0,PCCHG1AT1,PCCHG1AF1,PCCHG1AY1,PCCHG1AT2,PCCHG1AF2,PCCHG1AY2,PCCHG1AT3,PCCHG1AF3,PCCHG1AY3,PCCHG1TGTD,PCCHG1FGTD,PCCHG2AT0,PCCHG2AF0,PCCHG2AY0,PCCHG2AT1,PCCHG2AF1,PCCHG2AY1,PCCHG2AT2,PCCHG2AF2,PCCHG2AY2,PCCHG2AT3,PCCHG2AF3,PCCHG2AY3,PCCHG2TGTD,PCCHG2FGTD,PCCHG3AT0,PCCHG3AF0,PCCHG3AY0,PCCHG3AT1,PCCHG3AF1,PCCHG3AY1,PCCHG3AT2,PCCHG3AF2,PCCHG3AY2,PCCHG3AT3,PCCHG3AF3,PCCHG3AY3,PCCHG3TGTD,PCCHG3FGTD,PCCHG4AY0,PCCHG4AY1,PCCHG4AY2,PCCHG4AY3,PCCHG5AY0,PCCHG5AY1,PCCHG5AY2,PCCHG5AY3,PCCHG6AY0,PCCHG6AY1,PCCHG6AY2,PCCHG6AY3,PCCHG7AY0,PCCHG7AY1,PCCHG7AY2,PCCHG7AY3,PCCHG8AY0,PCCHG8AY1,PCCHG8AY2,PCCHG8AY3,PCCHG9AY0,PCCHG9AY1,PCCHG9AY2,PCCHG9AY3,PCCIPCODE1,PCCIPLGTH1,PCPRGMSR1,PCMTHCMP1,PCWKCMP1,PCLNAYHR1,PCLNAYWK1,PCCHG1PY0,PCCHG1PY1,PCCHG1PY2,PCCHG1PY3,PCCHG4PY0,PCCHG4PY1,PCCHG4PY2,PCCHG4PY3,PCCHG5PY0,PCCHG5PY1,PCCHG5PY2,PCCHG5PY3,PCCHG6PY0,PCCHG6PY1,PCCHG6PY2,PCCHG6PY3,PCCHG7PY0,PCCHG7PY1,PCCHG7PY2,PCCHG7PY3,PCCHG8PY0,PCCHG8PY1,PCCHG8PY2,PCCHG8PY3,PCCHG9PY0,PCCHG9PY1,PCCHG9PY2,PCCHG9PY3
242972,12,"NUC University - IBC Technical Division - Ponce","Calle Ferrocarril #709 Esquina Concordia","Ponce","PR","00717-5033",72,9,"Raúl Morales","Executive Director","7878406119","660394377 ","194387122","02260613  ",1,495606,"tecnicos.nuc.edu/","tecnicos.nuc.edu/","tecnicos.nuc.edu/","tecnicos.nuc.edu/","tecnicos.nuc.edu/npc/npcalc.htm","tecnicos.nuc.edu/"," ","tecnicos.nuc.edu/",6,2,3,3,1,2,40,1,2,2,12,1,"A",1,1,1,1,38660,1,434,-2,72113,"Ponce Municipio",7298,-66.614007,18.005523,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,2,,,,,,,6300,375,6675,9613,475,10088,,,,,,,,,6300,375,6675,9613,475,10088,,,,,,,,,6300,375,6675,17185,475,17660,,,,,399,313,,,,,,,,,,,7108,7794,,,4237,3083,,,4237,3083,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248934,12,"ECPI University-Richmond South","800 Moorefield Park Dr Ste 100","Richmond","VA","23236-1603",51,5," "," ","8043305533","541707314 ","945600385","01019815  ",1,482820,"www.ecpi.edu/","www.ecpi.edu/admissions","www.ecpi.edu/financial-assistance","apply.ecpi.edu/","www.npc.ecpi.edu/","www.ecpi.edu/admissions/tuition-fees"," ","www.ecpi.edu/student-consumer-services/facilities-and-services-students-with-disabilities",3,1,3,7,1,1,20,1,2,2,21,1,"A",1,1,1,1,40060,1,-2,-2,51041,"Chesterfield County",5107,-77.581245,37.500725,1,0,1,0,1,0,1,0,1,0,0,0,0,1,2,45,2,15984,55,16039,16584,55,16639,16584,55,16639,17424,55,17479,0,0,15984,55,16039,16584,55,16639,16584,55,16639,17424,55,17479,,,15984,55,16039,16584,55,16639,16584,55,16639,17424,55,17479,,,780,900,900,960,,,,,,,,,8670,8670,8670,8670,3306,3306,3306,3583,3306,3306,3306,3583,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475033,12,"Relay Graduate School of Education - Dallas-Fort W","1600 E. Pioneer Parkway, Suite 500","Dallas","TX","75232",48,6,"Helen Hailemariam","Executive Director, Texas","4692989570","275316628 ","968743489","04208612  ",1,491367,"relay.edu/location/relay-dallas-fort-worth","www.relay.edu/apply-relay-programs","www.relay.edu/financial-aid","apply.relay.edu/apply/","www.relay.edu/financial-aid"," "," ","relay.edu/policies",2,1,2,7,2,1,20,1,2,2,11,1,"A",1,1,1,1,19100,1,206,-2,48113,"Dallas County",4830,-96.824219,32.794741,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-2,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485111,12,"Georgia Military College - Dublin","200 South Jefferson Street","Dublin","GA","31021-5149",13,5,"LTG William B Caldwell IV","President","4784103454","580616992 ","066455924","00157114  ",1,492537,"https://www.gmc.edu/index.cms","https://www.gmc.edu/admissions/office-overview.cms","https://www.gmc.edu/prospective-students/introduction-to-financial-aid.cms","https://www.gmc.edu/admissions/apply-now2.cms","https://gmc.studentaidcalculator.com/survey.aspx","https://www.gmc.edu/prospective-students/veterans-and-active-military-overview.cms","https://www.gmc.edu/about-gmc/right-to-know.cms","https://www.gmc.edu/academic-programs/disability-services.cms",1,1,1,5,1,2,30,1,2,2,33,1,"A",1,1,1,1,20140,2,-2,-2,13175,"Laurens County",1312,-82.904143,32.538593,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,35,2,6120,0,6120,6165,0,6165,6210,0,6210,6345,0,6345,,,6120,0,6120,6165,0,6165,6210,0,6210,6345,0,6345,,,6120,0,6120,6165,0,6165,6210,0,6210,6345,0,6345,,,930,1140,1140,840,,,,,,,,,7396,7604,7896,7792,6604,7072,7336,6640,3908,4052,4196,4720,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495767,12,"Pennsylvania State University-Penn State Greater A","4000 University Drive","McKeesport","PA","15132-7644",42,2,"Dr. Jacqueline Edmondson","Chancellor","4126759000","246000376 ","003403953","00332910  ",1,214786,"greaterallegheny.psu.edu/","https://admissions.psu.edu/","https://studentaid.psu.edu/","https://admissions.psu.edu/apply/","https://tuition.psu.edu/CostEstimate.aspx","https://studentaid.psu.edu/veterans","https://www.ncaa.org/","https://equity.psu.edu/student-disability-resources",1,1,1,5,1,2,30,1,2,2,21,1,"A",1,1,1,1,38300,1,430,-2,42003,"Allegheny County",4218,-79.827447,40.345582,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,65,1,12718,984,13702,12718,992,13710,13222,498,13720,13552,500,14052,,,12718,984,13702,12718,992,13710,13222,498,13720,13552,500,14052,,,20902,984,21886,21310,992,22302,21814,498,22312,22414,500,22914,,,1840,1840,1840,1840,11570,11884,12318,12038,4788,4788,4788,4788,11570,11884,12318,12744,4788,4788,4788,4788,4104,4104,4104,4104,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135081,13,"Keiser University-Ft Myers","9100 Forum Corporate Parkway","Ft Myers","FL","33905-0000",12,5,"Dr. Arthur Keiser","Chancellor","2392771336","591829662 ","099617847","02151917  ",1,458788,"www.keiseruniversity.edu/","www.keiseruniversity.edu/admissions/","www.keiseruniversity.edu/financial-services/","enroll.keiseruniversity.edu/","www.keiseruniversity.edu/financial-services/"," "," ","www.keiseruniversity.edu/americans-with-disabilities-act/",2,1,2,9,1,1,11,1,2,2,13,1,"A",1,1,1,1,15980,1,163,-2,12071,"Lee County",1219,-81.803666,26.629125,0,0,0,0,1,0,1,0,1,1,1,1,0,1,2,55,2,19008,1000,20008,19808,1200,21008,19808,1200,21008,20800,1200,22000,,,19008,1000,20008,19808,1200,21008,19808,1200,21008,20800,1200,22000,,,19008,1000,20008,19808,1200,21008,19808,1200,21008,20800,1200,22000,,,2000,2000,2000,2000,,,,,,,,,10252,13620,13620,14086,8726,8726,8726,8726,7443,8808,8808,9248,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150987,13,"Ivy Tech Community College-Bloomington","200 Daniels Way","Bloomington","IN","47404-9272",18,3,"Jennie Vaughan","Chancellor","8123321559","351180631 ","120361712","00991750  ",1,440244,"www.ivytech.edu/bloomington/","www.ivytech.edu/admissions","www.ivytech.edu/financial-aid","www.ivytech.edu/apply-now","www.ivytech.edu/financial-aid/estimator.html"," "," ","www.ivytech.edu/dss/index.html",4,2,1,3,1,2,40,1,2,2,41,1,"A",1,1,1,1,14020,1,144,-2,18105,"Monroe County",1809,-86.597036,39.166684,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,2,4218,150,4368,4350,150,4500,4487,150,4637,4487,150,4637,,,4218,150,4368,4350,150,4500,4487,150,4637,4487,150,4637,,,8252,150,8402,8511,150,8661,8777,150,8927,8777,150,8927,,,1420,1440,1460,1050,,,,,,,,,6336,6656,6848,7808,4160,4224,4256,4192,3584,3648,3680,4192,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177065,13,"Columbia College - Salt Lake","5250 South Commerce Dr, Suite 300","Murray","UT","84107-5322",49,7,"Dr. David Russell","President","8002132391","430655867 ","077122315","00245619  ",1,489548,"www.ccis.edu/locations/salt-lake.aspx","www.ccis.edu/admissions/","www.ccis.edu/offices/FinancialAid/","columbiacollegeapp.force.com/onlineapp/","https://www.ccis.edu/offices/financialaid/net-price-calculators.aspx","https://www.ccis.edu/military/","https://www.ccis.edu/offices/institutionalresearch/facts/eada.aspx","https://www.ccis.edu/SAR",2,1,2,7,1,1,20,1,2,2,21,1,"A",1,1,1,1,41620,1,482,-2,49035,"Salt Lake County",4904,-111.899091,40.657460,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,2,8400,0,8400,8112,0,8112,8112,0,8112,8832,0,8832,,,8400,0,8400,8112,0,8112,8112,0,8112,8832,0,8832,,,8400,0,8400,8112,0,8112,8112,0,8112,8832,0,8832,,,480,480,480,480,,,,,,,,,8160,8384,8704,9536,7200,7776,8064,8352,7200,7776,8064,8352,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242972,13,"NUC University - IBC Technical Division - Mayagüez","#75 Avenida Tenerife Carretera #2 Barrio Sultana","Mayaguez","PR","00680-1429",72,9,"Ricardo Rodríguez","Executive Director","7878334647","660394377 ","194387122","02260614  ",1,495615,"tecnicos.nuc.edu/","tecnicos.nuc.edu/","tecnicos.nuc.edu/","tecnicos.nuc.edu/","tecnicos.nuc.edu/npc/npcalc.htm","tecnicos.nuc.edu/"," ","tecnicos.nuc.edu/",9,3,3,2,1,2,0,2,2,2,13,1,"A",1,1,1,1,32420,1,364,-2,72097,"Mayagüez Municipio",7298,-67.144466,18.162227,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,2,,,,,,,6300,375,6675,9613,475,10088,,,,,,,,,6300,375,6675,9613,475,10088,,,,,,,,,6300,375,6675,17185,475,17660,,,,,399,313,,,,,,,,,,,7108,7794,,,4237,3083,,,4237,3083,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248934,13,"ECPI University-Innsbrook","4305 Cox Rd Ste 100","Glen Allen","VA","23060-1603",51,5," "," ","8049340100","541707314 ","945600385","01019816  ",1,482839,"www.ecpi.edu/","www.ecpi.edu/admissions","www.ecpi.edu/financial-assistance","apply.ecpi.edu/","www.npc.ecpi.edu/","www.ecpi.edu/admissions/tuition-fees"," ","www.ecpi.edu/student-consumer-services/facilities-and-services-students-with-disabilities",3,1,3,7,1,1,20,1,2,2,21,1,"A",1,1,1,1,40060,1,-2,-2,51087,"Henrico County",5107,-77.577661,37.654420,1,0,1,0,1,0,1,0,1,0,0,0,0,1,2,45,2,15984,55,16039,16584,55,16639,16584,55,16639,17424,55,17479,0,0,15984,55,16039,16584,55,16639,16584,55,16639,17424,55,17479,,,15984,55,16039,16584,55,16639,16584,55,16639,17424,55,17479,,,780,900,900,960,,,,,,,,,8670,8670,8670,8670,3306,3306,3306,3583,3306,3306,3306,3583,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475033,13,"Relay Graduate School of Education - Washington, D","1140 3rd Street, NE, 2nd Floor","Washington","DC","20002",11,2,"Chevonne Boon","Program Director, DC","2027947210","275316628 ","968743489","04208613  ",1,491376,"relay.edu/location/relay-washington-dc","www.relay.edu/apply-relay-programs","www.relay.edu/financial-aid","apply.relay.edu/apply/","www.relay.edu/financial-aid"," "," ","relay.edu/policies",2,1,2,7,1,1,20,1,2,2,11,1,"A",1,1,1,1,47900,1,548,-2,11001,"District of Columbia",1198,-77.002418,38.905272,1,0,1,0,0,0,0,0,1,0,0,0,0,2,-2,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485111,13,"Georgia Military College - Eastman","615 2nd Avenue","Eastman","GA","31023-6109",13,5,"LTG William B Caldwell IV","President","4782203014","580616992 ","066455924","00157115  ",1,492546,"https://www.gmc.edu/index.cms","https://www.gmc.edu/admissions/office-overview.cms","https://www.gmc.edu/prospective-students/introduction-to-financial-aid.cms","https://www.gmc.edu/admissions/apply-now2.cms","https://gmc.studentaidcalculator.com/survey.aspx","https://www.gmc.edu/prospective-students/veterans-and-active-military-overview.cms","https://www.gmc.edu/about-gmc/right-to-know.cms","https://www.gmc.edu/academic-programs/disability-services.cms",1,1,1,5,1,2,30,1,2,2,32,1,"A",1,1,1,1,-2,-2,-2,-2,13091,"Dodge County",1308,-83.180677,32.191443,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,35,2,6120,0,6120,6165,0,6165,6210,0,6210,6345,0,6345,,,6120,0,6120,6165,0,6165,6210,0,6210,6345,0,6345,,,6120,0,6120,6165,0,6165,6210,0,6210,6345,0,6345,,,930,1140,1140,840,,,,,,,,,7396,7604,7896,7792,6604,7072,7336,6640,3908,4052,4196,4720,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495767,13,"Pennsylvania State University-Penn State Mont Alto","1 Campus Drive","Mont Alto","PA","17237-9700",42,2,"Dr. Francis K. Achampong","Chancellor","7177496000","246000376 ","003403953","00332911  ",1,214795,"montalto.psu.edu/","https://admissions.psu.edu/","https://studentaid.psu.edu/","https://admissions.psu.edu/apply/","https://tuition.psu.edu/CostEstimate.aspx","https://studentaid.psu.edu/veterans","https://www.ncaa.org/","https://equity.psu.edu/student-disability-resources",1,1,1,5,1,2,30,1,2,2,31,1,"A",1,1,1,1,16540,1,548,-2,42055,"Franklin County",4213,-77.542355,39.842047,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,65,1,12718,984,13702,12718,992,13710,13222,498,13720,13552,500,14052,,,12718,984,13702,12718,992,13710,13222,498,13720,13552,500,14052,,,20902,984,21886,21310,992,22302,21814,498,22312,22414,500,22914,,,1840,1840,1840,1840,11570,11884,12318,12038,4788,4788,4788,4788,11570,11884,12318,12744,4788,4788,4788,4788,4104,4104,4104,4104,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135081,14,"Keiser University -  Clearwater","16120 U.S. Highway 19 North","Clearwater","FL","33764-0000",12,5,"Dr. Arthur Keiser","Chancellor","7275766500","591829662 ","099617847","02151920  ",1,487700,"www.keiseruniversity.edu/clearwater/","www.keiseruniversity.edu/admissions/","www.keiseruniversity.edu/financial-services/","enroll.keiseruniversity.edu/","enroll.keiseruniversity.edu/Npc"," "," ","www.keiseruniversity.edu/americans-with-disabilities-act/",2,1,2,8,1,1,20,1,2,2,13,1,"A",1,1,1,1,45300,1,-2,-2,12103,"Pinellas County",1213,-82.731341,27.919436,0,0,0,0,1,0,1,0,1,1,0,0,0,1,2,55,2,19008,1200,20208,19808,1200,21008,19808,1200,21008,20800,1200,22000,,,19008,1200,20208,19808,1200,21008,19808,1200,21008,20800,1200,22000,,,19008,1200,20208,19808,1200,21008,19808,1200,21008,20800,1200,22000,,,2000,2000,2000,2000,,,,,,,,,10252,13620,13620,14086,8726,8726,8726,8726,7443,8808,8808,9248,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150987,14,"Ivy Tech Community College-Central Indiana","50 W Fall Creek Parkway N Dr","Indianapolis","IN","46208-9272",18,3,"Lorenzo Esters","Chancellor","3179214800","351180631 ","072066681|120793864|150954589|177838161|793750402","00991700  ",1,480578,"www.ivytech.edu/indianapolis/","www.ivytech.edu/admissions","www.ivytech.edu/financial-aid","www.ivytech.edu/apply-now","www.ivytech.edu/financial-aid/estimator"," "," ","www.ivytech.edu/dss/index.html",4,2,1,3,1,2,40,1,2,2,11,1,"A",1,1,1,1,26900,1,294,-2,18097,"Marion County",1807,-86.157998,39.803834,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,2,4218,150,4368,4350,150,4500,4487,150,4637,4487,150,4637,,,4218,150,4368,4350,150,4500,4487,150,4637,4487,150,4637,,,8252,150,8402,8511,150,8661,8777,150,8927,8777,150,8927,,,1420,1440,1460,1050,,,,,,,,,6336,6656,6848,7808,4160,4224,4256,4192,3584,3648,3680,4192,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177065,14,"Columbia College - Lake County","1225 Tri-State Parkway, Suite 560","Gurnee","IL","60031-9184",17,3,"Dr. David Russell","President","8002312391","430655867 ","077122315","00245620  ",1,489557,"www.ccis.edu/locations/lake-county.aspx","www.ccis.edu/admissions/","www.ccis.edu/offices/FinancialAid/","columbiacollegeapp.force.com/onlineapp/","https://www.ccis.edu/offices/financialaid/net-price-calculators.aspx","https://www.ccis.edu/military/","https://www.ccis.edu/offices/institutionalresearch/facts/eada.aspx","https://www.ccis.edu/SAR",2,1,2,5,1,2,30,1,2,2,21,1,"A",1,1,1,1,16980,1,176,-2,17097,"Lake County",1714,-87.947993,42.378069,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,2,8400,0,8400,8112,0,8112,8112,0,8112,8832,0,8832,,,8400,0,8400,8112,0,8112,8112,0,8112,8832,0,8832,,,8400,0,8400,8112,0,8112,8112,0,8112,8832,0,8832,,,480,480,480,480,,,,,,,,,8160,8384,8704,9536,7200,7776,8064,8352,7200,7776,8064,8352,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242972,14,"NUC University - IBC Technical Division - Guayama","Carretera #3, Km. 138.2 Edificio Iraola,Barrio Machete","Guayama","PR","00784-9604",72,9,"Ana J. Rivera","Executive Director","7878643220","660394377 ","194387122","02260615  ",1,495624,"tecnicos.nuc.edu/","tecnicos.nuc.edu/","tecnicos.nuc.edu/","tecnicos.nuc.edu/","tecnicos.nuc.edu/npc/npcalc.htm","tecnicos.nuc.edu/"," ","tecnicos.nuc.edu/",9,3,3,2,1,2,0,2,2,2,13,1,"A",1,1,1,1,25020,1,490,-2,72057,"Guayama Municipio",7298,-66.121555,17.980319,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,2,,,,,,,6300,375,6675,9613,475,10088,,,,,,,,,6300,375,6675,9613,475,10088,,,,,,,,,6300,375,6675,17185,475,17660,,,,,399,313,,,,,,,,,,,7108,7794,,,4237,3083,,,4237,3083,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248934,14,"ECPI University-Richmond West","2809 Emerywood Pkwy Ste 300","Richmond","VA","23294-1603",51,5," "," ","8045215999","541707314 ","945600385","01019817  ",1,482848,"www.ecpi.edu/","www.ecpi.edu/admissions","www.ecpi.edu/financial-assistance","apply.ecpi.edu/","www.npc.ecpi.edu/","www.ecpi.edu/admissions/tuition-fees"," ","www.ecpi.edu/student-consumer-services/facilities-and-services-students-with-disabilities",3,1,3,5,1,2,30,1,2,2,21,1,"A",1,1,1,1,40060,1,-2,-2,51087,"Henrico County",5107,-77.526536,37.608861,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,45,2,15984,55,16039,16584,55,16639,16584,55,16639,17424,55,17479,0,0,15984,55,16039,16584,55,16639,16584,55,16639,17424,55,17479,,,15984,55,16039,16584,55,16639,16584,55,16639,17424,55,17479,,,780,900,900,960,,,,,,,,,8670,8670,8670,8670,3306,3306,3306,3583,3306,3306,3306,3583,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475033,14,"Relay Graduate School of Education - Atlanta","1550 Hosea L. Williams Dr., NE","Atlanta","GA","30317",13,5,"Christy Harris","Dean","7708585350","275316628 ","968743489","04208614  ",1,493433,"relay.edu/location/relay-atlanta","www.relay.edu/apply-relay-programs","www.relay.edu/financial-aid","apply.relay.edu/apply/","www.relay.edu/financial-aid"," "," ","relay.edu/policies",2,1,2,7,1,1,20,1,2,2,11,1,"A",1,1,1,1,12060,1,122,-2,13089,"DeKalb County",1305,-84.337298,33.754306,1,0,1,0,0,0,0,0,1,0,0,0,0,2,-2,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495767,14,"Pennsylvania State University-Penn State New Kensi","3550 Seventh Street Road","New Kensington","PA","15068-1765",42,2,"Dr. Kevin J.G. Snider","Chancellor","7243345466","246000376 ","003403953","00332912  ",1,214625,"newkensington.psu.edu/","https://admissions.psu.edu/","https://studentaid.psu.edu/","https://admissions.psu.edu/apply/","https://tuition.psu.edu/CostEstimate.aspx","https://studentaid.psu.edu/veterans","https://www.ncaa.org/","https://equity.psu.edu/student-disability-resources",1,1,1,5,1,2,30,1,2,2,41,1,"A",1,1,1,1,38300,1,430,-2,42129,"Westmoreland County",4214,-79.697232,40.551159,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,65,2,12718,984,13702,12718,992,13710,13222,498,13720,13552,500,14052,,,12718,984,13702,12718,992,13710,13222,498,13720,13552,500,14052,,,20902,984,21886,21310,992,22302,21814,498,22312,22414,500,22914,,,1840,1840,1840,1840,,,,,,,,,11570,11884,12318,12744,4788,4788,4788,4788,4104,4104,4104,4104,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135081,15,"Keiser University - New Port Richey","6014 U.S. Highway 19 North, Suite 250","New Port Richey","FL","34652-0000",12,5,"Dr. Arthur Keiser","Chancellor","7274843110","591829662 ","099617847","02151921  ",1,487719,"www.keiseruniversity.edu/new-port-richey/","www.keiseruniversity.edu/admissions/","www.keiseruniversity.edu/financial-services/","enroll.keiseruniversity.edu/","enroll.keiseruniversity.edu/Npc"," "," ","www.keiseruniversity.edu/americans-with-disabilities-act/",2,1,2,8,1,1,20,1,2,2,21,1,"A",1,1,1,1,45300,1,-2,-2,12101,"Pasco County",1212,-82.727070,28.246500,0,0,0,0,1,0,1,0,1,1,0,0,0,1,2,55,2,19008,1200,20208,19808,1200,21008,19808,1200,21008,20800,1200,22000,,,19008,1200,20208,19808,1200,21008,19808,1200,21008,20800,1200,22000,,,19008,1200,20208,19808,1200,21008,19808,1200,21008,20800,1200,22000,,,2000,2000,2000,2000,,,,,,,,,10252,13620,13620,14086,8726,8726,8726,8726,7443,8808,8808,9248,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177065,15,"Columbia College - Naval Station Everett/Marysvill","13910 45th Ave Northeast, Suite 802","Marysville","WA","98271-7854",53,8,"Dr. David Russell","President","8002312391","430655867 ","077122315","00245622  ",1,489566,"www.ccis.edu/locations/marysville.aspx","www.ccis.edu/admissions/","www.ccis.edu/offices/FinancialAid/","columbiacollegeapp.force.com/onlineapp/","https://www.ccis.edu/offices/financialaid/net-price-calculators.aspx","https://www.ccis.edu/military/","https://www.ccis.edu/offices/institutionalresearch/facts/eada.aspx","https://www.ccis.edu/SAR",2,1,2,7,1,1,20,1,2,2,22,1,"A",1,1,1,1,42660,1,500,-2,53061,"Snohomish County",5302,-122.170884,48.123016,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,2,8400,0,8400,8112,0,8112,8112,0,8112,8832,0,8832,,,8400,0,8400,8112,0,8112,8112,0,8112,8832,0,8832,,,8400,0,8400,8112,0,8112,8112,0,8112,8832,0,8832,,,480,480,480,480,,,,,,,,,8160,8384,8704,9536,7200,7776,8064,8352,7200,7776,8064,8352,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242972,15,"NUC University - IBC Technical Division - Fajardo","Carretera #3, Km.44.0 Calle Marginal, Bo.Quebrada","Fajardo","PR","00738-0000",72,9,"Dayna V. Milete","Executive Director","7878606262","660394377 ","194387122","02260616  ",1,495633,"tecnicos.nuc.edu/","tecnicos.nuc.edu/","tecnicos.nuc.edu/","tecnicos.nuc.edu/","tecnicos.nuc.edu/npc/npcalc.htm","tecnicos.nuc.edu/"," ","tecnicos.nuc.edu/",6,2,3,3,1,2,40,1,2,2,23,1,"A",1,1,1,1,41980,1,490,-2,72053,"Fajardo Municipio",7298,-65.665192,18.337115,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,2,,,,,,,6300,375,6675,9613,475,10088,,,,,,,,,6300,375,6675,9613,475,10088,,,,,,,,,6300,375,6675,17185,475,17660,,,,,399,313,,,,,,,,,,,7108,7794,,,4237,3083,,,4237,3083,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248934,15,"ECPI University - Roanoke","5234 Airport Rd NW","Roanoke","VA","24012-1603",51,5," "," ","5405638000","541707314 ","945600385","01019818  ",1,489210,"www.ecpi.edu/","www.ecpi.edu/admissions","www.ecpi.edu/financial-assistance","apply.ecpi.edu/","www.npc.ecpi.edu/","www.ecpi.edu/admissions/tuition-fees"," ","www.ecpi.edu/student-consumer-services/facilities-and-services-students-with-disabilities",3,1,3,5,1,2,30,1,2,2,12,1,"A",1,1,1,1,40220,1,-2,-2,51770,"Roanoke City",5106,-79.959449,37.319863,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,45,2,15984,55,16039,16584,55,16639,16584,55,16639,17424,55,17479,0,0,15984,55,16039,16584,55,16639,16584,55,16639,17424,55,17479,,,15984,55,16039,16584,55,16639,16584,55,16639,17424,55,17479,,,780,900,900,960,,,,,,,,,8670,8670,8670,8670,3306,3306,3306,3583,3306,3306,3306,3583,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
